user_id,age,gender,country,state,traffic_source,created_at
25517,31,F,United States,AZ,Search,2024-04-12 11:27:52.899768
25518,20,M,United States,IL,Organic,2023-09-28 04:27:23.801786
25519,39,F,United States,MA,Organic,2024-08-02 11:10:27.901436
25520,55,M,United Kingdom,,Organic,2023-11-16 11:10:19.875348
25521,38,F,United States,NC,Display,2024-09-27 12:09:03.391982
25522,37,M,United States,NJ,Search,2023-06-08 11:11:00.914170
25523,39,M,Australia,,Email,2023-02-16 17:23:56.930180
25524,70,M,United Kingdom,,Search,2024-01-22 04:10:25.805664
25525,35,F,United States,MO,Organic,2023-08-17 00:52:50.849827
25526,57,M,United States,IN,Display,2023-12-26 23:12:01.732511
25527,43,F,United States,WA,Facebook,2024-05-28 16:11:33.964852
25528,34,F,United States,PA,Search,2023-11-20 11:57:53.817853
25529,30,M,United States,TX,Email,2023-01-08 07:29:08.782339
25530,59,M,United States,NY,Display,2023-01-01 00:53:50.324084
25531,43,M,United States,MO,Organic,2024-10-21 14:40:38.147643
25532,40,M,United States,PA,Organic,2024-07-16 23:05:09.770055
25533,67,M,United States,CA,Display,2024-08-11 06:49:28.992255
25534,18,F,United States,NY,Display,2023-11-30 18:02:51.129542
25535,57,M,United States,MD,Search,2023-07-08 11:13:06.346909
25536,43,M,Australia,,Display,2024-04-29 18:41:49.419841
25537,21,M,United States,NC,Organic,2023-08-26 02:04:58.667557
25538,34,F,United States,WI,Display,2023-11-30 17:14:56.664712
25539,21,F,United States,NC,Search,2024-10-26 00:21:16.884283
25540,25,F,United States,TX,Organic,2024-07-15 07:02:06.126278
25541,46,M,Germany,,Organic,2023-11-27 22:05:08.027892
25542,55,F,United States,PA,Organic,2024-04-21 09:17:50.618693
25543,25,F,United States,MI,Organic,2024-11-08 16:49:35.868809
25544,26,M,United States,FL,Search,2023-08-16 09:36:37.944563
25545,63,F,United States,NJ,Search,2023-05-08 16:01:25.514925
25546,18,F,United States,CA,Organic,2024-07-07 18:12:15.536532
25547,50,F,United States,MO,Organic,2024-07-19 10:07:02.996612
25548,56,M,France,,Search,2023-05-10 03:41:15.534950
25549,37,F,United States,VA,Search,2024-01-22 17:22:39.265866
25550,34,F,United States,GA,Search,2024-10-09 05:29:04.172966
25551,38,M,United States,GA,Organic,2024-02-21 03:49:11.748399
25552,23,F,United States,FL,Facebook,2023-02-22 04:41:08.615414
25553,40,M,United States,WI,Display,2023-08-15 07:11:13.392958
25554,57,M,United Kingdom,,Facebook,2024-08-10 08:55:30.780812
25555,43,F,United States,VA,Email,2024-07-16 16:12:05.978188
25556,59,F,United States,OH,Organic,2023-07-04 00:37:58.661351
25557,24,F,Canada,,Display,2023-02-08 08:11:42.229409
25558,37,M,United States,MD,Search,2023-10-23 20:04:00.467811
25559,54,F,United Kingdom,,Organic,2024-07-12 07:53:55.704539
25560,45,M,United States,NY,Display,2024-09-24 21:55:30.988960
25561,49,F,United States,TN,Display,2024-08-23 11:59:49.766400
25562,51,M,Canada,,Search,2023-09-26 09:25:41.164811
25563,34,M,United States,CA,Display,2024-04-05 02:14:49.648813
25564,33,F,United States,TX,Email,2023-09-26 19:54:38.214208
25565,37,M,United States,AZ,Organic,2023-02-07 02:23:06.532993
25566,50,M,United States,TX,Search,2024-05-13 01:47:00.274872
25567,38,F,United States,CA,Search,2023-09-06 08:40:37.471504
25568,55,F,United States,MO,Search,2023-06-10 09:05:06.863978
25569,55,M,United States,NC,Email,2023-01-16 09:32:15.510821
25570,32,F,Germany,,Organic,2024-06-05 17:29:19.629587
25571,39,M,United Kingdom,,Email,2023-07-25 17:49:16.380301
25572,66,F,United States,TX,Search,2023-11-15 00:51:26.769954
25573,21,M,United States,NC,Organic,2023-05-22 11:58:20.818282
25574,46,M,United States,MD,Search,2024-09-13 14:01:31.001320
25575,28,F,United States,NJ,Facebook,2023-06-07 14:02:19.238971
25576,37,F,United States,OH,Organic,2024-06-01 01:46:07.602722
25577,32,F,United States,AZ,Search,2023-03-18 09:27:07.845293
25578,29,M,United Kingdom,,Organic,2023-09-08 19:32:28.190168
25579,18,M,United States,MI,Email,2024-03-31 17:54:13.840902
25580,70,F,United States,NY,Organic,2023-06-23 17:01:29.940315
25581,35,M,United States,NY,Search,2023-07-25 11:24:39.753002
25582,54,M,United States,FL,Search,2023-04-07 19:56:50.161206
25583,37,F,France,,Organic,2024-01-20 09:57:41.334790
25584,18,F,United States,WA,Organic,2023-09-16 22:37:09.840305
25585,51,F,Germany,,Organic,2023-06-03 09:37:40.907510
25586,37,F,United Kingdom,,Organic,2023-05-03 03:34:40.212868
25587,18,M,United States,MO,Organic,2023-05-24 06:08:32.125119
25588,38,F,France,,Email,2024-03-31 00:17:17.194336
25589,40,F,United States,AZ,Search,2024-07-05 12:01:34.987807
25590,39,M,United States,NJ,Organic,2023-10-13 12:25:46.481142
25591,52,F,Germany,,Email,2024-10-10 03:18:11.719034
25592,58,M,United States,NC,Organic,2023-08-16 12:43:26.855326
25593,50,M,United States,IN,Display,2024-03-16 12:52:37.438198
25594,51,F,United States,MA,Email,2023-02-06 03:31:51.266123
25595,45,F,United States,OH,Email,2024-09-06 17:04:46.185546
25596,58,M,United States,VA,Search,2023-12-11 03:39:22.457081
25597,37,M,United Kingdom,,Organic,2024-02-17 19:46:12.457581
25598,44,M,United States,MD,Organic,2023-03-14 14:57:04.667408
25599,48,F,United Kingdom,,Organic,2023-06-20 21:12:36.346935
25600,22,F,Australia,,Display,2023-06-27 00:38:10.748156
25601,26,F,United States,WI,Organic,2023-06-28 12:01:28.759931
25602,26,M,United States,CA,Organic,2023-11-21 00:38:11.605046
25603,28,M,Germany,,Search,2024-01-23 02:19:57.447275
25604,61,M,United States,MA,Organic,2024-08-23 07:09:53.869542
25605,26,M,United States,NC,Search,2023-06-25 07:30:56.311752
25606,22,F,United Kingdom,,Search,2024-05-18 15:38:20.485205
25607,53,F,France,,Display,2024-07-17 22:58:33.695985
25608,31,M,Australia,,Display,2023-06-13 16:52:27.963782
25609,61,F,United States,TN,Organic,2023-03-22 03:54:43.383625
25610,18,M,United States,WA,Email,2024-07-30 22:11:26.657674
25611,44,F,United Kingdom,,Email,2023-01-23 03:10:35.699965
25612,27,F,United Kingdom,,Facebook,2024-10-13 08:18:28.010248
25613,31,F,United States,AZ,Organic,2023-01-10 03:58:09.931372
25614,23,F,United States,NY,Search,2023-12-22 08:37:22.686549
25615,52,F,United States,AZ,Organic,2024-08-07 13:17:26.582911
25616,46,F,United States,TX,Facebook,2023-12-24 11:28:52.661681
25617,33,M,United States,WI,Search,2024-01-13 18:39:35.567792
25618,49,M,Germany,,Search,2024-03-29 13:57:45.570043
25619,22,F,United States,TN,Search,2024-01-05 14:59:56.025943
25620,27,F,United States,FL,Search,2023-01-31 18:17:56.615151
25621,41,M,United States,CA,Search,2023-12-23 01:12:59.933756
25622,37,F,United Kingdom,,Organic,2023-07-07 09:10:18.952996
25623,43,F,Germany,,Display,2024-07-05 04:09:08.733474
25624,34,F,United States,NJ,Organic,2024-08-23 01:12:33.362975
25625,51,M,United States,IL,Facebook,2023-09-02 09:06:53.148696
25626,18,M,United States,IL,Facebook,2023-03-04 13:42:46.729787
25627,25,F,Germany,,Organic,2023-02-15 00:14:24.744609
25628,40,F,United Kingdom,,Display,2024-07-03 20:59:44.903415
25629,53,M,United States,NY,Organic,2023-01-06 07:13:02.467180
25630,39,M,United States,VA,Search,2024-05-23 12:14:17.186185
25631,70,F,United Kingdom,,Facebook,2024-07-04 08:05:27.883722
25632,52,M,United States,VA,Email,2024-09-20 20:59:48.563142
25633,36,M,United States,IL,Organic,2023-02-19 14:22:31.535910
25634,44,F,United States,VA,Email,2023-03-03 22:56:09.981928
25635,43,M,United States,PA,Organic,2024-04-21 07:17:30.277453
25636,34,M,United States,CA,Facebook,2023-01-05 19:34:44.179304
25637,32,M,United States,MO,Organic,2024-06-08 01:47:51.285922
25638,45,F,United Kingdom,,Facebook,2024-11-12 17:01:53.093400
25639,49,F,United States,AZ,Search,2023-07-28 20:42:39.271995
25640,45,F,United States,MI,Organic,2023-06-17 23:21:07.518744
25641,41,M,United States,PA,Email,2023-04-23 01:42:56.841412
25642,26,M,United States,VA,Search,2023-08-17 03:40:27.029745
25643,45,M,United States,MD,Search,2024-11-06 05:31:09.251313
25644,30,M,United Kingdom,,Email,2023-05-13 22:25:39.764825
25645,26,F,Australia,,Search,2023-07-15 06:11:45.851787
25646,44,M,United States,VA,Display,2023-07-21 03:19:34.377153
25647,50,F,United States,NY,Organic,2024-05-20 13:31:09.728486
25648,37,F,France,,Email,2024-10-13 22:15:16.156281
25649,41,F,United States,IL,Facebook,2023-11-21 09:47:13.874845
25650,25,M,Germany,,Facebook,2024-08-18 19:11:13.849759
25651,28,M,United States,WI,Facebook,2024-05-20 13:58:19.136417
25652,18,M,United States,MA,Facebook,2024-11-01 04:48:31.043587
25653,53,M,United States,GA,Display,2023-03-03 21:11:30.624739
25654,25,M,United States,PA,Search,2024-07-26 16:11:27.942852
25655,59,F,United States,OH,Facebook,2024-07-01 18:49:26.055104
25656,33,F,United Kingdom,,Organic,2023-08-11 21:10:16.418386
25657,40,M,United States,GA,Organic,2023-05-26 21:29:40.145091
25658,29,M,United States,NJ,Search,2023-03-22 00:27:57.976810
25659,70,M,United States,NY,Organic,2024-03-14 00:53:33.979238
25660,52,F,United States,NC,Search,2023-01-28 12:40:21.741856
25661,33,M,United States,TN,Email,2023-07-05 08:42:41.095433
25662,68,F,United States,TN,Organic,2023-04-05 01:03:30.256296
25663,31,M,United States,MA,Display,2024-06-24 19:25:28.289196
25664,34,F,United States,MO,Organic,2024-11-11 22:58:42.426883
25665,35,M,United States,IN,Organic,2024-11-08 21:05:21.469452
25666,43,F,United States,FL,Email,2024-06-13 14:07:35.288229
25667,31,M,Australia,,Organic,2024-06-09 11:52:47.071432
25668,52,F,United States,WA,Search,2024-08-21 16:20:37.256757
25669,66,F,Australia,,Organic,2024-04-22 03:57:35.704762
25670,33,F,United States,MD,Organic,2024-10-06 09:25:52.918191
25671,46,F,United States,MO,Organic,2024-04-05 19:07:03.356971
25672,63,M,United Kingdom,,Organic,2024-04-23 17:51:59.870130
25673,22,M,Canada,,Organic,2023-02-01 13:17:57.564957
25674,21,M,United States,VA,Search,2023-06-06 07:37:40.831362
25675,18,F,United States,MA,Organic,2023-10-12 09:39:08.852439
25676,28,M,Germany,,Organic,2024-11-29 12:52:54.475820
25677,44,M,United States,GA,Organic,2023-04-02 16:27:35.001095
25678,35,F,United States,NC,Search,2024-02-16 07:10:14.201814
25679,36,F,United States,CA,Display,2024-09-21 16:08:26.857526
25680,40,F,United States,CA,Search,2023-05-04 05:03:14.028522
25681,47,M,United Kingdom,,Organic,2023-11-25 16:26:37.983504
25682,33,M,Australia,,Organic,2024-07-10 22:53:50.535043
25683,37,F,United States,OH,Organic,2024-01-20 21:16:04.794393
25684,33,F,United States,MA,Search,2023-03-23 17:48:17.831420
25685,38,F,United States,FL,Search,2023-10-10 03:17:30.364637
25686,34,F,France,,Search,2024-11-10 13:04:04.546672
25687,40,M,United States,PA,Email,2024-02-27 02:25:15.883110
25688,51,M,United Kingdom,,Organic,2024-09-19 20:17:39.391614
25689,20,F,United States,PA,Email,2023-12-01 07:23:43.912366
25690,46,M,United States,PA,Organic,2024-01-02 11:36:08.847928
25691,18,F,United States,NC,Organic,2023-04-30 02:13:35.757552
25692,43,M,United States,NJ,Facebook,2024-05-31 19:27:00.546281
25693,48,M,United States,MI,Organic,2023-10-03 21:23:43.715294
25694,18,M,United States,WA,Search,2024-11-29 03:40:53.252004
25695,42,F,United States,MD,Search,2023-08-21 06:26:32.542201
25696,37,F,United States,WI,Facebook,2024-03-01 21:52:08.487616
25697,32,F,United States,IL,Search,2023-02-19 05:18:44.685288
25698,50,F,United States,GA,Organic,2023-05-13 00:45:01.875595
25699,40,M,United States,NC,Search,2023-07-28 03:20:42.559204
25700,50,F,United States,TN,Display,2024-02-28 11:56:42.580663
25701,27,M,United States,MI,Organic,2024-11-01 06:47:19.359717
25702,33,F,United States,VA,Search,2023-10-19 09:49:34.471242
25703,46,F,United States,CA,Organic,2023-07-18 05:59:51.594516
25704,49,F,United States,PA,Organic,2023-06-30 17:53:06.906352
25705,38,F,Canada,,Search,2023-08-05 11:01:52.635287
25706,36,F,Canada,,Email,2024-06-14 10:39:39.398664
25707,25,F,United Kingdom,,Search,2023-07-23 20:00:02.193312
25708,48,F,United States,WA,Search,2024-10-14 05:15:15.557033
25709,37,F,United States,AZ,Search,2024-05-22 08:11:29.643213
25710,38,F,Germany,,Facebook,2024-05-19 03:14:07.662559
25711,43,M,United States,MI,Search,2024-08-13 07:53:57.775603
25712,45,M,United States,TX,Organic,2023-02-07 04:46:21.098638
25713,47,F,United States,GA,Search,2023-11-05 10:37:29.343182
25714,50,M,United States,NC,Organic,2024-11-14 12:30:05.339492
25715,49,F,United States,NC,Organic,2024-07-12 11:45:39.847443
25716,60,M,United States,IL,Facebook,2024-06-07 23:34:20.496668
25717,26,F,United States,AZ,Email,2024-07-16 12:01:24.915438
25718,41,F,United Kingdom,,Display,2023-10-04 06:12:59.270791
25719,51,F,United States,IN,Organic,2023-01-19 07:18:49.066815
25720,33,F,United States,NJ,Display,2023-10-21 03:31:33.915582
25721,33,F,United States,IL,Search,2024-05-22 02:12:50.213323
25722,49,F,United Kingdom,,Search,2024-02-12 01:14:11.697765
25723,37,F,United Kingdom,,Search,2023-12-15 12:40:08.727867
25724,46,F,United States,IN,Facebook,2023-12-18 10:44:37.033534
25725,66,F,United States,IL,Display,2023-07-12 20:32:12.106255
25726,60,M,United States,TN,Display,2023-08-19 15:41:27.530736
25727,45,F,United States,MO,Search,2024-10-20 07:57:51.201228
25728,40,M,United States,MA,Email,2023-04-13 02:52:05.657172
25729,32,M,United States,WI,Search,2023-10-24 14:09:34.387378
25730,29,F,United States,MA,Organic,2023-06-07 23:41:25.942050
25731,33,F,United States,NJ,Organic,2024-09-14 22:20:57.764559
25732,38,M,United States,AZ,Email,2024-11-12 15:40:38.446918
25733,48,M,United States,NJ,Organic,2024-05-15 04:12:33.295437
25734,19,M,United States,IN,Organic,2023-09-18 02:46:35.373369
25735,23,F,United States,NJ,Organic,2024-06-15 04:54:30.535720
25736,43,M,United States,NY,Search,2024-05-13 07:59:26.022107
25737,54,M,Germany,,Organic,2023-09-30 05:09:37.363153
25738,33,F,United States,AZ,Organic,2024-09-19 13:43:34.974901
25739,18,F,United States,PA,Search,2024-11-02 09:25:57.982353
25740,38,F,United States,MA,Facebook,2023-02-15 14:43:54.767593
25741,28,F,United States,NJ,Email,2023-04-10 05:35:57.130366
25742,18,F,United States,TN,Organic,2023-03-27 19:29:33.462388
25743,21,F,United States,TN,Email,2023-02-12 02:07:39.931982
25744,53,M,United States,AZ,Organic,2023-12-20 14:23:08.017126
25745,48,M,Germany,,Facebook,2024-05-14 08:21:03.711813
25746,18,F,United States,IL,Organic,2024-09-09 10:02:31.076797
25747,40,M,United States,AZ,Facebook,2023-06-28 16:36:14.333527
25748,40,M,United Kingdom,,Facebook,2024-09-05 12:59:36.817432
25749,25,M,United States,MA,Organic,2023-02-24 18:15:11.370322
25750,46,M,United States,IL,Organic,2024-04-11 03:14:08.477749
25751,24,F,United States,NY,Facebook,2024-05-05 16:08:26.747077
25752,42,M,Germany,,Facebook,2023-10-13 15:07:50.300344
25753,66,F,United States,MO,Email,2024-09-08 22:26:19.905465
25754,51,F,United States,CA,Organic,2024-08-13 04:10:29.814981
25755,40,M,United States,GA,Organic,2024-09-10 17:30:55.599886
25756,40,F,United States,VA,Organic,2024-03-25 07:04:26.462280
25757,43,F,United States,MD,Display,2023-03-22 13:14:45.810305
25758,38,F,United States,GA,Organic,2024-10-28 20:47:33.506839
25759,43,F,United Kingdom,,Email,2024-05-24 05:58:42.261659
25760,29,F,United Kingdom,,Facebook,2023-06-17 16:46:23.646310
25761,40,M,United States,MO,Display,2024-07-05 15:41:26.381445
25762,32,F,United States,MO,Facebook,2023-12-16 17:51:00.436334
25763,18,F,United States,PA,Search,2024-10-04 17:28:54.486394
25764,26,F,United States,NC,Email,2024-10-07 17:52:55.681381
25765,45,F,United States,NY,Facebook,2023-01-20 09:40:31.888660
25766,20,M,United States,TX,Organic,2023-11-01 07:55:39.497563
25767,38,F,United Kingdom,,Organic,2024-09-29 23:24:21.330277
25768,39,M,Germany,,Search,2023-02-15 13:22:47.650790
25769,26,M,United States,IN,Facebook,2024-08-22 23:38:01.606920
25770,30,F,United States,NY,Search,2024-01-06 10:33:31.022896
25771,27,F,United States,IL,Facebook,2024-02-06 17:59:07.641137
25772,70,F,United States,AZ,Facebook,2023-08-15 23:03:07.701685
25773,43,F,United States,WA,Facebook,2024-06-25 12:02:01.450615
25774,40,F,United States,VA,Search,2023-01-13 03:10:14.129561
25775,52,M,United States,MO,Search,2023-02-20 04:55:34.697129
25776,50,F,United States,MO,Search,2023-09-12 03:50:38.525067
25777,33,F,United States,GA,Organic,2024-07-24 03:33:01.110942
25778,51,F,United States,OH,Facebook,2023-09-27 08:19:51.401392
25779,24,F,United States,PA,Facebook,2023-08-26 13:14:04.085118
25780,56,M,United States,PA,Email,2024-06-14 12:28:40.342110
25781,22,F,United Kingdom,,Facebook,2024-08-01 23:53:35.493331
25782,50,F,United States,FL,Search,2024-11-05 21:36:58.665054
25783,45,F,United States,WI,Search,2024-04-18 16:06:43.957635
25784,59,F,United States,MI,Organic,2023-02-14 08:42:46.780585
25785,31,F,Germany,,Email,2023-04-22 22:51:28.437982
25786,24,M,United States,NY,Search,2024-07-09 23:48:40.342433
25787,66,F,United Kingdom,,Display,2024-03-13 05:12:13.276523
25788,34,M,United States,MO,Organic,2023-11-15 06:20:06.677840
25789,29,F,United States,TX,Email,2024-04-23 00:14:24.778357
25790,38,M,United States,GA,Email,2024-03-30 22:01:18.523796
25791,27,F,United States,MD,Search,2023-11-07 17:20:19.579488
25792,18,F,Germany,,Search,2023-09-09 01:47:14.942400
25793,21,M,United States,GA,Search,2023-11-24 15:02:19.936530
25794,48,F,United States,VA,Organic,2023-11-01 23:10:06.348959
25795,19,M,France,,Display,2024-06-04 16:04:39.982681
25796,33,F,United Kingdom,,Search,2024-10-03 16:47:42.715944
25797,43,F,United Kingdom,,Display,2023-03-14 00:06:04.093230
25798,31,M,United States,MD,Organic,2024-08-23 03:44:57.808495
25799,31,F,United States,IL,Organic,2023-01-23 00:46:26.591448
25800,37,M,United States,NJ,Search,2024-03-02 07:36:56.316587
25801,48,F,United States,CA,Search,2023-05-16 03:02:12.705421
25802,55,M,United States,NC,Search,2024-02-14 01:56:38.993049
25803,18,M,Germany,,Email,2023-02-25 17:30:10.558459
25804,29,M,United States,CA,Facebook,2024-10-16 05:23:48.872774
25805,48,M,United States,NC,Search,2024-05-27 08:43:43.036183
25806,33,F,United States,IL,Email,2024-05-14 20:47:58.415933
25807,48,F,United States,VA,Search,2023-08-15 14:41:39.089615
25808,29,F,United States,NC,Email,2024-07-20 11:13:22.268686
25809,44,F,United States,IN,Search,2023-08-27 18:52:19.754387
25810,52,F,United States,NC,Organic,2023-03-05 19:02:11.809908
25811,59,F,United States,WA,Organic,2024-05-30 11:43:46.459743
25812,35,F,United States,VA,Organic,2024-09-08 16:31:02.496355
25813,36,F,United States,AZ,Organic,2024-08-22 17:37:49.414890
25814,35,F,United States,OH,Display,2024-05-29 04:01:23.504360
25815,49,F,United Kingdom,,Email,2023-05-30 11:47:10.402277
25816,50,M,United States,AZ,Facebook,2023-03-11 16:15:54.038779
25817,32,F,United Kingdom,,Organic,2024-09-22 16:41:09.177522
25818,36,M,United States,NY,Email,2023-03-28 16:36:57.313381
25819,20,M,United Kingdom,,Organic,2024-05-04 16:12:25.692873
25820,33,F,United States,IL,Email,2024-10-21 08:29:01.193519
25821,45,F,Germany,,Organic,2024-11-20 16:33:58.648724
25822,40,F,United States,TN,Email,2024-05-16 21:15:26.998295
25823,31,M,United States,TX,Search,2023-12-25 03:23:35.296310
25824,33,F,Australia,,Display,2024-10-27 22:19:54.666599
25825,18,F,United States,VA,Organic,2024-05-23 06:04:13.749712
25826,31,M,United States,IL,Search,2023-02-23 11:37:52.771004
25827,32,F,United States,NY,Facebook,2023-03-14 16:32:54.166083
25828,18,F,United States,CA,Organic,2024-10-23 04:53:23.762205
25829,38,F,United States,OH,Facebook,2024-04-08 20:22:00.123793
25830,39,F,United States,IN,Organic,2023-12-04 10:45:28.012557
25831,37,F,United States,OH,Search,2024-09-11 13:16:54.680911
25832,18,F,United States,TX,Display,2024-02-25 18:09:34.143452
25833,31,M,United States,OH,Display,2023-12-28 09:22:52.437729
25834,37,F,United Kingdom,,Search,2024-02-28 07:17:46.323816
25835,43,M,United Kingdom,,Organic,2024-03-27 09:12:57.979547
25836,23,M,United States,AZ,Search,2024-07-29 08:29:23.761040
25837,40,M,United States,PA,Email,2023-01-13 12:22:52.883895
25838,28,F,Australia,,Organic,2024-07-29 21:37:56.114284
25839,34,M,United States,IL,Search,2024-01-29 07:44:37.179333
25840,28,M,United States,IN,Search,2024-03-21 02:01:31.803708
25841,20,M,United States,FL,Facebook,2023-07-06 04:14:35.045599
25842,22,F,United States,NJ,Facebook,2024-10-07 23:51:39.828010
25843,56,M,United Kingdom,,Search,2024-07-19 07:36:18.472612
25844,34,M,United States,AZ,Search,2023-05-06 11:10:38.471097
25845,19,F,United States,GA,Display,2024-09-10 04:12:34.087719
25846,26,M,United States,IN,Search,2024-05-17 11:33:22.952289
25847,39,M,United States,VA,Display,2024-11-16 01:46:17.820921
25848,39,M,United States,MA,Organic,2023-12-07 04:25:29.451345
25849,32,F,United States,AZ,Search,2023-12-17 04:07:18.640313
25850,23,M,United States,AZ,Email,2024-01-25 12:53:51.712396
25851,18,M,United States,TX,Facebook,2023-05-05 20:56:45.472233
25852,58,F,United States,AZ,Display,2023-07-02 21:17:24.441481
25853,57,M,United States,OH,Search,2024-04-04 06:13:22.446383
25854,33,M,United States,IN,Search,2024-05-20 14:58:21.296541
25855,18,F,United Kingdom,,Organic,2024-05-20 03:37:59.262541
25856,44,F,United States,IN,Display,2023-07-11 08:11:13.231745
25857,54,M,Germany,,Search,2024-05-22 21:33:37.742965
25858,18,F,Canada,,Display,2024-02-13 15:19:26.391443
25859,38,F,United Kingdom,,Display,2024-06-24 18:00:57.494282
25860,65,F,United States,IL,Search,2024-02-08 18:27:05.321002
25861,42,M,United States,VA,Organic,2023-06-28 22:52:18.884446
25862,41,F,United States,IL,Search,2024-10-10 13:39:58.483416
25863,18,F,United Kingdom,,Display,2023-07-04 12:43:13.377748
25864,29,F,United States,MO,Organic,2023-01-26 21:10:07.263781
25865,31,F,United States,MA,Search,2023-09-28 19:20:57.473628
25866,52,M,United States,MO,Facebook,2024-06-26 19:53:40.786482
25867,29,M,United States,WA,Search,2023-05-14 03:49:03.786543
25868,48,M,United Kingdom,,Email,2024-02-29 18:13:59.398433
25869,36,F,United States,NJ,Search,2024-09-18 21:23:32.534511
25870,47,M,United States,VA,Organic,2024-06-19 05:47:31.756799
25871,34,F,United States,AZ,Email,2024-04-18 23:55:57.890104
25872,25,M,France,,Facebook,2024-10-25 04:37:36.267363
25873,60,M,United States,TX,Search,2024-06-30 03:48:23.267152
25874,38,M,United States,MO,Search,2024-08-18 05:08:01.117382
25875,30,M,United States,NC,Search,2023-08-16 01:18:15.569410
25876,25,M,United States,MA,Facebook,2024-02-01 16:20:00.105158
25877,56,M,United States,PA,Email,2024-09-26 23:11:10.648995
25878,39,M,United States,OH,Display,2023-07-02 09:42:02.841087
25879,46,F,United Kingdom,,Search,2023-11-08 10:59:12.347281
25880,66,F,United States,NY,Organic,2023-02-20 04:12:44.573558
25881,18,M,United States,VA,Search,2024-11-17 07:41:32.032198
25882,25,M,United States,WA,Email,2023-10-13 14:06:19.613454
25883,66,M,United States,MI,Facebook,2023-08-03 03:14:35.250263
25884,24,M,United States,WA,Organic,2023-09-19 05:04:01.610554
25885,18,F,United Kingdom,,Facebook,2023-07-07 16:28:27.000330
25886,36,M,United States,TX,Organic,2024-01-03 05:34:52.433880
25887,49,M,United States,VA,Facebook,2023-11-26 09:59:04.330660
25888,38,F,United States,TN,Organic,2023-01-31 06:40:05.875120
25889,36,F,United States,FL,Search,2023-06-29 18:50:31.132338
25890,34,F,United States,PA,Organic,2023-04-27 17:27:04.531877
25891,25,M,United States,NJ,Search,2024-09-18 00:41:44.534689
25892,54,M,United States,AZ,Display,2023-01-09 01:15:35.619678
25893,62,M,United States,IN,Organic,2023-08-23 07:37:35.635956
25894,36,F,United States,PA,Facebook,2023-05-05 10:16:27.994772
25895,46,F,Australia,,Organic,2024-02-16 02:01:50.482430
25896,37,F,United States,CA,Display,2024-02-21 21:17:03.408774
25897,58,M,United States,MI,Organic,2023-05-31 03:10:25.569529
25898,30,F,United States,NC,Facebook,2024-01-09 20:34:08.677195
25899,54,M,United States,MO,Facebook,2024-04-05 10:22:04.770091
25900,27,F,Germany,,Search,2024-04-20 05:30:49.855033
25901,40,M,France,,Facebook,2024-06-17 16:07:01.667134
25902,37,F,United States,FL,Email,2023-12-14 00:29:40.868525
25903,20,M,United States,MA,Search,2024-06-07 13:50:46.844400
25904,32,M,United States,WA,Organic,2024-01-02 06:47:51.864840
25905,32,F,United States,AZ,Search,2024-03-31 23:13:30.447816
25906,45,F,United States,WI,Email,2024-05-03 15:50:59.219121
25907,52,M,United States,TX,Search,2024-09-29 22:11:02.721306
25908,27,F,United States,TN,Search,2024-10-22 03:58:14.915736
25909,18,M,United States,TX,Display,2023-06-04 12:37:29.206572
25910,63,M,United States,WI,Search,2024-05-04 21:47:28.633674
25911,31,F,Australia,,Search,2023-01-25 12:34:52.180715
25912,47,F,United States,NC,Facebook,2023-10-24 15:26:15.876102
25913,54,M,United States,OH,Email,2023-05-17 14:54:44.520857
25914,38,M,United States,MD,Email,2024-05-09 19:21:02.061381
25915,42,M,United States,TX,Email,2023-08-13 07:56:21.532086
25916,33,M,United States,CA,Email,2023-03-19 03:22:03.067916
25917,27,F,United Kingdom,,Organic,2024-07-29 05:33:39.132388
25918,41,F,United States,OH,Display,2024-07-24 19:35:29.858831
25919,52,F,Canada,,Facebook,2023-07-23 16:30:59.373145
25920,24,M,United States,NY,Facebook,2024-11-18 04:50:32.213300
25921,58,M,United States,IL,Facebook,2024-11-13 13:59:11.146246
25922,36,M,United States,MI,Organic,2024-03-11 16:14:57.420231
25923,47,F,United States,GA,Organic,2023-03-09 14:51:07.502991
25924,35,M,United States,VA,Search,2023-06-14 01:45:10.119541
25925,41,M,United States,CA,Display,2024-06-18 05:37:20.388907
25926,49,F,United States,FL,Facebook,2024-08-01 08:27:24.761656
25927,29,F,United States,FL,Search,2023-08-21 04:20:51.028025
25928,43,M,United States,NJ,Display,2024-11-08 01:06:30.581850
25929,26,M,United States,WA,Display,2023-05-26 07:15:34.654135
25930,26,M,United States,OH,Search,2024-10-05 22:19:38.629560
25931,31,M,United States,MA,Search,2024-05-06 21:22:18.128189
25932,35,F,United States,NJ,Organic,2023-11-25 18:44:36.727624
25933,50,F,United States,MO,Display,2023-07-16 22:11:29.555914
25934,23,F,United States,TX,Search,2023-09-18 05:54:03.100119
25935,39,M,United States,IL,Display,2023-01-13 22:57:30.375302
25936,67,F,Germany,,Display,2023-03-03 09:26:19.139103
25937,45,M,United States,AZ,Organic,2023-10-02 18:57:31.967197
25938,44,F,United States,PA,Organic,2023-11-25 22:24:33.636078
25939,19,F,United States,GA,Organic,2024-06-04 04:11:32.029917
25940,36,M,United States,NY,Organic,2024-06-30 07:47:38.503876
25941,33,M,United States,NY,Email,2023-07-17 23:11:12.155350
25942,34,M,United States,MA,Email,2024-05-21 01:33:34.106770
