order_item_id,order_id,user_id,product_id,status,sale_price,created_at,shipped_at,returned_at
1455,878,43620,172,Complete,78.2,2024-06-26 02:01:50.594536,2024-06-30 02:01:50.594536,
1456,879,8017,34,Complete,62.99,2024-06-26 02:11:13.229749,2024-06-29 02:11:13.229749,
1457,880,46417,461,Complete,26.75,2024-06-26 08:41:11.069951,2024-06-29 08:41:11.069951,
1458,880,46417,319,Complete,26.87,2024-06-26 08:41:11.069951,2024-06-29 08:41:11.069951,
1459,880,46417,293,Complete,49.82,2024-06-26 08:41:11.069951,2024-06-28 08:41:11.069951,
1460,881,49888,153,Shipped,31.18,2024-06-26 22:45:39.969900,2024-06-27 22:45:39.969900,
1461,881,49888,66,Shipped,16.21,2024-06-26 22:45:39.969900,2024-06-29 22:45:39.969900,
1462,882,29229,313,Complete,31.22,2024-06-26 23:57:17.161874,2024-06-29 23:57:17.161874,
1463,882,29229,443,Complete,20.07,2024-06-26 23:57:17.161874,2024-06-28 23:57:17.161874,
1464,883,9493,463,Complete,32.77,2024-06-27 03:30:30.623528,2024-06-30 03:30:30.623528,
1465,883,9493,414,Complete,23.26,2024-06-27 03:30:30.623528,2024-07-01 03:30:30.623528,
1466,884,43628,426,Complete,68.22,2024-06-27 07:09:34.685759,2024-06-28 07:09:34.685759,
1467,885,4820,219,Complete,33.4,2024-06-27 18:02:30.668280,2024-06-28 18:02:30.668280,
1468,886,29245,360,Complete,44.59,2024-06-28 15:24:52.460094,2024-07-01 15:24:52.460094,
1469,887,27966,58,Shipped,28.85,2024-06-29 04:32:17.095086,2024-07-02 04:32:17.095086,
1470,888,46213,451,Complete,16.27,2024-06-29 05:35:51.493737,2024-07-02 05:35:51.493737,
1471,888,46213,159,Complete,82.26,2024-06-29 05:35:51.493737,2024-06-30 05:35:51.493737,
1472,888,46213,256,Complete,48.11,2024-06-29 05:35:51.493737,2024-06-30 05:35:51.493737,
1473,889,30913,377,Complete,51.4,2024-06-29 05:56:43.446609,2024-07-01 05:56:43.446609,
1474,889,30913,286,Complete,45.98,2024-06-29 05:56:43.446609,2024-07-03 05:56:43.446609,
1475,890,15659,278,Processing,24.91,2024-06-29 11:15:35.842260,,
1476,891,47649,455,Complete,8.96,2024-06-29 22:16:56.285006,2024-06-30 22:16:56.285006,
1477,891,47649,140,Complete,38.0,2024-06-29 22:16:56.285006,2024-07-03 22:16:56.285006,
1478,892,22778,134,Complete,25.62,2024-06-30 20:54:12.464971,2024-07-01 20:54:12.464971,
1479,892,22778,79,Complete,63.51,2024-06-30 20:54:12.464971,2024-07-01 20:54:12.464971,
1480,893,28018,454,Complete,23.62,2024-07-01 05:31:27.622172,2024-07-05 05:31:27.622172,
1481,894,2478,169,Returned,12.34,2024-07-01 06:42:26.183173,2024-07-02 06:42:26.183173,2024-07-12 06:42:26.183173
1482,894,2478,18,Returned,14.09,2024-07-01 06:42:26.183173,2024-07-03 06:42:26.183173,2024-07-12 06:42:26.183173
1483,894,2478,215,Returned,11.92,2024-07-01 06:42:26.183173,2024-07-02 06:42:26.183173,2024-07-13 06:42:26.183173
1484,895,13259,73,Complete,33.25,2024-07-01 19:09:56.546450,2024-07-04 19:09:56.546450,
1485,895,13259,166,Complete,36.56,2024-07-01 19:09:56.546450,2024-07-02 19:09:56.546450,
1486,895,13259,223,Complete,30.76,2024-07-01 19:09:56.546450,2024-07-02 19:09:56.546450,
1487,896,21881,215,Shipped,12.36,2024-07-02 03:39:49.644984,2024-07-05 03:39:49.644984,
1488,896,21881,304,Shipped,28.09,2024-07-02 03:39:49.644984,2024-07-05 03:39:49.644984,
1489,896,21881,280,Shipped,31.6,2024-07-02 03:39:49.644984,2024-07-04 03:39:49.644984,
1490,897,43917,405,Complete,19.64,2024-07-02 05:09:26.763818,2024-07-06 05:09:26.763818,
1491,897,43917,353,Complete,31.25,2024-07-02 05:09:26.763818,2024-07-06 05:09:26.763818,
1492,897,43917,64,Complete,16.17,2024-07-02 05:09:26.763818,2024-07-05 05:09:26.763818,
1493,897,43917,225,Complete,12.87,2024-07-02 05:09:26.763818,2024-07-05 05:09:26.763818,
1494,898,10704,70,Returned,31.64,2024-07-02 07:31:45.087651,2024-07-03 07:31:45.087651,2024-07-09 07:31:45.087651
1495,899,39196,201,Complete,24.79,2024-07-03 01:36:18.514468,2024-07-05 01:36:18.514468,
1496,900,21396,206,Processing,39.94,2024-07-03 04:45:55.092833,,
1497,900,21396,396,Processing,19.62,2024-07-03 04:45:55.092833,,
1498,901,31775,200,Complete,57.09,2024-07-03 09:29:38.390618,2024-07-04 09:29:38.390618,
1499,901,31775,73,Complete,31.93,2024-07-03 09:29:38.390618,2024-07-05 09:29:38.390618,
1500,902,49173,496,Complete,99.3,2024-07-03 21:54:09.701527,2024-07-04 21:54:09.701527,
1501,903,37484,131,Returned,48.19,2024-07-04 10:09:14.891725,2024-07-07 10:09:14.891725,2024-07-11 10:09:14.891725
1502,903,37484,100,Returned,96.12,2024-07-04 10:09:14.891725,2024-07-05 10:09:14.891725,2024-07-09 10:09:14.891725
1503,904,12609,7,Returned,23.98,2024-07-04 23:21:17.875931,2024-07-05 23:21:17.875931,2024-07-10 23:21:17.875931
1504,904,12609,6,Returned,13.26,2024-07-04 23:21:17.875931,2024-07-06 23:21:17.875931,2024-07-13 23:21:17.875931
1505,905,40335,332,Complete,22.39,2024-07-05 15:45:47.631972,2024-07-07 15:45:47.631972,
1506,906,8231,94,Complete,22.84,2024-07-05 17:03:51.483302,2024-07-08 17:03:51.483302,
1507,906,8231,125,Complete,11.82,2024-07-05 17:03:51.483302,2024-07-07 17:03:51.483302,
1508,906,8231,332,Complete,25.03,2024-07-05 17:03:51.483302,2024-07-09 17:03:51.483302,
1509,907,29678,105,Complete,35.49,2024-07-06 11:38:05.759878,2024-07-07 11:38:05.759878,
1510,908,28483,365,Complete,55.03,2024-07-07 11:54:59.945725,2024-07-08 11:54:59.945725,
1511,908,28483,101,Complete,28.26,2024-07-07 11:54:59.945725,2024-07-10 11:54:59.945725,
1512,909,18138,189,Complete,55.9,2024-07-07 12:17:03.204313,2024-07-10 12:17:03.204313,
1513,909,18138,326,Complete,16.46,2024-07-07 12:17:03.204313,2024-07-10 12:17:03.204313,
1514,909,18138,198,Complete,85.12,2024-07-07 12:17:03.204313,2024-07-11 12:17:03.204313,
1515,910,32742,464,Returned,19.04,2024-07-08 15:44:52.129843,2024-07-12 15:44:52.129843,2024-07-20 15:44:52.129843
1516,911,36676,159,Returned,78.5,2024-07-08 20:55:24.272502,2024-07-10 20:55:24.272502,2024-07-19 20:55:24.272502
1517,911,36676,176,Returned,14.57,2024-07-08 20:55:24.272502,2024-07-09 20:55:24.272502,2024-07-21 20:55:24.272502
1518,912,45881,245,Complete,15.13,2024-07-09 05:32:26.963513,2024-07-13 05:32:26.963513,
1519,912,45881,48,Complete,16.36,2024-07-09 05:32:26.963513,2024-07-13 05:32:26.963513,
1520,913,15069,176,Shipped,14.16,2024-07-09 07:36:06.681913,2024-07-13 07:36:06.681913,
1521,914,25415,63,Complete,38.25,2024-07-09 19:34:23.573242,2024-07-11 19:34:23.573242,
1522,915,48514,253,Complete,56.25,2024-07-10 19:27:08.271649,2024-07-14 19:27:08.271649,
1523,915,48514,96,Complete,96.79,2024-07-10 19:27:08.271649,2024-07-11 19:27:08.271649,
1524,916,42330,97,Complete,64.41,2024-07-11 05:20:23.045897,2024-07-15 05:20:23.045897,
1525,916,42330,351,Complete,25.93,2024-07-11 05:20:23.045897,2024-07-12 05:20:23.045897,
1526,917,46112,426,Complete,70.79,2024-07-11 20:33:14.976574,2024-07-12 20:33:14.976574,
1527,918,31956,71,Complete,14.5,2024-07-12 07:32:55.626187,2024-07-15 07:32:55.626187,
1528,919,25401,208,Shipped,96.52,2024-07-12 09:31:58.145053,2024-07-13 09:31:58.145053,
1529,920,6508,339,Complete,44.16,2024-07-12 16:58:20.379155,2024-07-14 16:58:20.379155,
1530,921,13453,396,Returned,19.86,2024-07-12 20:36:11.722483,2024-07-16 20:36:11.722483,2024-07-24 20:36:11.722483
1531,921,13453,54,Returned,19.78,2024-07-12 20:36:11.722483,2024-07-15 20:36:11.722483,2024-07-18 20:36:11.722483
1532,922,6831,36,Returned,38.02,2024-07-13 07:11:27.018812,2024-07-16 07:11:27.018812,2024-07-24 07:11:27.018812
1533,922,6831,467,Returned,33.09,2024-07-13 07:11:27.018812,2024-07-17 07:11:27.018812,2024-07-21 07:11:27.018812
1534,922,6831,196,Returned,46.62,2024-07-13 07:11:27.018812,2024-07-17 07:11:27.018812,2024-07-26 07:11:27.018812
1535,923,25132,50,Complete,76.61,2024-07-13 08:39:04.367154,2024-07-16 08:39:04.367154,
1536,924,24040,383,Cancelled,24.9,2024-07-14 13:42:20.174437,,
1537,924,24040,376,Cancelled,27.68,2024-07-14 13:42:20.174437,,
1538,924,24040,217,Cancelled,37.91,2024-07-14 13:42:20.174437,,
1539,925,38264,144,Complete,39.8,2024-07-15 04:47:40.344396,2024-07-19 04:47:40.344396,
1540,926,1391,439,Complete,31.43,2024-07-15 07:52:33.234384,2024-07-19 07:52:33.234384,
1541,926,1391,424,Complete,30.85,2024-07-15 07:52:33.234384,2024-07-17 07:52:33.234384,
1542,926,1391,276,Complete,12.57,2024-07-15 07:52:33.234384,2024-07-18 07:52:33.234384,
1543,927,29787,355,Complete,56.76,2024-07-15 10:25:00.995881,2024-07-17 10:25:00.995881,
1544,927,29787,443,Complete,20.59,2024-07-15 10:25:00.995881,2024-07-18 10:25:00.995881,
1545,927,29787,52,Complete,53.3,2024-07-15 10:25:00.995881,2024-07-19 10:25:00.995881,
1546,927,29787,169,Complete,11.7,2024-07-15 10:25:00.995881,2024-07-17 10:25:00.995881,
1547,928,30571,321,Complete,11.36,2024-07-15 12:20:32.360933,2024-07-17 12:20:32.360933,
1548,928,30571,367,Complete,17.31,2024-07-15 12:20:32.360933,2024-07-19 12:20:32.360933,
1549,928,30571,207,Complete,107.45,2024-07-15 12:20:32.360933,2024-07-17 12:20:32.360933,
1550,929,11211,175,Complete,66.98,2024-07-15 16:38:19.455234,2024-07-16 16:38:19.455234,
1551,929,11211,168,Complete,54.72,2024-07-15 16:38:19.455234,2024-07-18 16:38:19.455234,
1552,930,43103,240,Complete,60.19,2024-07-16 00:45:34.173302,2024-07-17 00:45:34.173302,
1553,930,43103,250,Complete,9.06,2024-07-16 00:45:34.173302,2024-07-18 00:45:34.173302,
1554,930,43103,29,Complete,13.88,2024-07-16 00:45:34.173302,2024-07-17 00:45:34.173302,
1555,931,5953,394,Processing,16.87,2024-07-16 21:12:21.128174,,
1556,932,14501,178,Processing,48.51,2024-07-17 15:21:22.850436,,
1557,933,42464,164,Processing,117.31,2024-07-17 18:34:25.149753,,
1558,933,42464,228,Processing,43.19,2024-07-17 18:34:25.149753,,
1559,933,42464,181,Processing,13.26,2024-07-17 18:34:25.149753,,
1560,934,22518,353,Complete,31.58,2024-07-17 22:33:24.377436,2024-07-20 22:33:24.377436,
1561,934,22518,248,Complete,45.2,2024-07-17 22:33:24.377436,2024-07-18 22:33:24.377436,
1562,934,22518,244,Complete,50.98,2024-07-17 22:33:24.377436,2024-07-19 22:33:24.377436,
1563,935,29075,185,Complete,58.82,2024-07-17 23:54:05.507520,2024-07-21 23:54:05.507520,
1564,936,47116,341,Complete,54.49,2024-07-18 01:45:06.266578,2024-07-19 01:45:06.266578,
1565,937,39156,338,Complete,51.3,2024-07-18 01:58:59.950226,2024-07-21 01:58:59.950226,
1566,938,27202,119,Shipped,86.4,2024-07-18 03:21:08.971070,2024-07-20 03:21:08.971070,
1567,939,7645,327,Returned,31.88,2024-07-18 19:22:54.449395,2024-07-20 19:22:54.449395,2024-07-26 19:22:54.449395
1568,940,28691,223,Complete,29.46,2024-07-19 08:21:58.263438,2024-07-23 08:21:58.263438,
1569,940,28691,478,Complete,20.48,2024-07-19 08:21:58.263438,2024-07-23 08:21:58.263438,
1570,941,31640,296,Complete,14.02,2024-07-19 11:04:45.244901,2024-07-23 11:04:45.244901,
1571,942,37874,157,Complete,30.13,2024-07-19 23:26:59.062038,2024-07-23 23:26:59.062038,
1572,942,37874,27,Complete,76.35,2024-07-19 23:26:59.062038,2024-07-23 23:26:59.062038,
1573,943,22508,80,Processing,35.19,2024-07-20 18:22:14.785852,,
1574,944,7738,392,Shipped,34.16,2024-07-21 01:18:50.479676,2024-07-22 01:18:50.479676,
1575,945,33049,12,Cancelled,34.24,2024-07-21 06:10:00.552974,,
1576,945,33049,350,Cancelled,45.98,2024-07-21 06:10:00.552974,,
1577,945,33049,114,Cancelled,27.6,2024-07-21 06:10:00.552974,,
1578,946,35388,194,Returned,24.37,2024-07-21 08:47:20.518914,2024-07-22 08:47:20.518914,2024-08-04 08:47:20.518914
1579,946,35388,70,Returned,29.71,2024-07-21 08:47:20.518914,2024-07-25 08:47:20.518914,2024-07-28 08:47:20.518914
1580,946,35388,376,Returned,27.98,2024-07-21 08:47:20.518914,2024-07-23 08:47:20.518914,2024-08-05 08:47:20.518914
1581,947,35506,285,Returned,13.0,2024-07-21 20:11:31.507793,2024-07-23 20:11:31.507793,2024-07-31 20:11:31.507793
1582,948,1187,17,Returned,19.78,2024-07-22 00:43:14.167705,2024-07-25 00:43:14.167705,2024-08-04 00:43:14.167705
1583,948,1187,418,Returned,27.83,2024-07-22 00:43:14.167705,2024-07-23 00:43:14.167705,2024-07-29 00:43:14.167705
1584,948,1187,409,Returned,58.23,2024-07-22 00:43:14.167705,2024-07-24 00:43:14.167705,2024-07-31 00:43:14.167705
1585,949,6371,258,Shipped,37.83,2024-07-22 07:59:27.695844,2024-07-24 07:59:27.695844,
1586,949,6371,69,Shipped,55.47,2024-07-22 07:59:27.695844,2024-07-26 07:59:27.695844,
1587,949,6371,196,Shipped,54.05,2024-07-22 07:59:27.695844,2024-07-24 07:59:27.695844,
1588,950,15854,438,Shipped,21.64,2024-07-22 14:42:26.349412,2024-07-23 14:42:26.349412,
1589,951,8011,115,Complete,21.75,2024-07-23 04:12:24.235568,2024-07-24 04:12:24.235568,
1590,951,8011,252,Complete,30.52,2024-07-23 04:12:24.235568,2024-07-27 04:12:24.235568,
1591,952,30301,39,Complete,24.78,2024-07-23 15:10:27.424533,2024-07-27 15:10:27.424533,
1592,952,30301,11,Complete,25.23,2024-07-23 15:10:27.424533,2024-07-26 15:10:27.424533,
1593,952,30301,25,Complete,52.67,2024-07-23 15:10:27.424533,2024-07-27 15:10:27.424533,
1594,952,30301,271,Complete,36.28,2024-07-23 15:10:27.424533,2024-07-24 15:10:27.424533,
1595,953,7950,249,Returned,58.06,2024-07-23 18:44:36.798871,2024-07-25 18:44:36.798871,2024-08-06 18:44:36.798871
1596,954,7708,452,Cancelled,12.31,2024-07-24 09:09:26.798109,,
1597,954,7708,488,Cancelled,45.43,2024-07-24 09:09:26.798109,,
1598,954,7708,248,Cancelled,48.27,2024-07-24 09:09:26.798109,,
1599,954,7708,25,Cancelled,58.24,2024-07-24 09:09:26.798109,,
1600,955,10266,331,Returned,47.99,2024-07-24 10:24:00.544203,2024-07-26 10:24:00.544203,2024-08-07 10:24:00.544203
1601,956,42032,146,Complete,62.43,2024-07-24 11:39:32.004908,2024-07-28 11:39:32.004908,
1602,957,4662,347,Returned,40.23,2024-07-24 12:34:24.176958,2024-07-28 12:34:24.176958,2024-07-31 12:34:24.176958
1603,957,4662,203,Returned,9.74,2024-07-24 12:34:24.176958,2024-07-28 12:34:24.176958,2024-08-01 12:34:24.176958
1604,958,9748,129,Complete,47.28,2024-07-24 12:46:05.774665,2024-07-28 12:46:05.774665,
1605,959,36343,413,Complete,12.57,2024-07-25 13:48:40.865605,2024-07-26 13:48:40.865605,
1606,959,36343,335,Complete,21.78,2024-07-25 13:48:40.865605,2024-07-28 13:48:40.865605,
1607,960,33798,214,Shipped,55.09,2024-07-25 15:48:57.208560,2024-07-26 15:48:57.208560,
1608,960,33798,146,Shipped,61.89,2024-07-25 15:48:57.208560,2024-07-27 15:48:57.208560,
1609,961,25284,406,Complete,53.86,2024-07-25 16:30:14.936041,2024-07-26 16:30:14.936041,
1610,962,24257,458,Complete,13.88,2024-07-26 02:33:49.680814,2024-07-30 02:33:49.680814,
1611,963,1997,39,Complete,27.57,2024-07-26 08:37:22.744078,2024-07-29 08:37:22.744078,
1612,964,24914,424,Complete,30.94,2024-07-26 10:00:18.002081,2024-07-27 10:00:18.002081,
1613,964,24914,129,Complete,46.18,2024-07-26 10:00:18.002081,2024-07-27 10:00:18.002081,
1614,965,2385,125,Complete,11.74,2024-07-26 11:28:47.593275,2024-07-29 11:28:47.593275,
1615,966,30379,235,Complete,68.24,2024-07-26 12:38:21.585939,2024-07-29 12:38:21.585939,
1616,966,30379,110,Complete,117.76,2024-07-26 12:38:21.585939,2024-07-29 12:38:21.585939,
1617,967,1039,185,Complete,53.92,2024-07-26 16:53:43.528530,2024-07-30 16:53:43.528530,
1618,967,1039,46,Complete,29.66,2024-07-26 16:53:43.528530,2024-07-27 16:53:43.528530,
1619,968,30764,412,Complete,108.62,2024-07-26 17:35:26.507393,2024-07-30 17:35:26.507393,
1620,968,30764,226,Complete,36.07,2024-07-26 17:35:26.507393,2024-07-28 17:35:26.507393,
1621,969,36903,434,Shipped,43.83,2024-07-26 17:48:15.893371,2024-07-30 17:48:15.893371,
1622,969,36903,115,Shipped,24.58,2024-07-26 17:48:15.893371,2024-07-27 17:48:15.893371,
1623,970,34757,412,Cancelled,114.91,2024-07-26 18:15:03.282783,,
1624,971,5069,3,Complete,22.98,2024-07-26 20:29:37.028902,2024-07-30 20:29:37.028902,
1625,971,5069,400,Complete,55.23,2024-07-26 20:29:37.028902,2024-07-29 20:29:37.028902,
1626,971,5069,296,Complete,13.57,2024-07-26 20:29:37.028902,2024-07-29 20:29:37.028902,
1627,972,224,237,Returned,77.19,2024-07-27 02:08:49.444454,2024-07-28 02:08:49.444454,2024-08-03 02:08:49.444454
1628,973,1071,203,Complete,9.29,2024-07-27 07:01:43.845061,2024-07-30 07:01:43.845061,
1629,974,47323,229,Shipped,45.1,2024-07-28 00:06:24.346080,2024-07-31 00:06:24.346080,
1630,974,47323,479,Shipped,42.94,2024-07-28 00:06:24.346080,2024-08-01 00:06:24.346080,
1631,975,23784,11,Complete,26.54,2024-07-28 01:15:06.208734,2024-07-30 01:15:06.208734,
1632,976,3908,177,Complete,17.86,2024-07-28 16:24:39.580475,2024-07-30 16:24:39.580475,
1633,976,3908,61,Complete,38.67,2024-07-28 16:24:39.580475,2024-07-29 16:24:39.580475,
1634,977,3137,476,Shipped,51.93,2024-07-28 16:46:07.536468,2024-07-29 16:46:07.536468,
1635,978,23157,485,Complete,60.11,2024-07-29 08:12:59.490567,2024-07-30 08:12:59.490567,
1636,979,24112,350,Complete,45.63,2024-07-29 19:09:47.326093,2024-07-30 19:09:47.326093,
1637,979,24112,222,Complete,64.25,2024-07-29 19:09:47.326093,2024-08-02 19:09:47.326093,
1638,979,24112,487,Complete,12.42,2024-07-29 19:09:47.326093,2024-08-01 19:09:47.326093,
1639,979,24112,40,Complete,28.43,2024-07-29 19:09:47.326093,2024-07-31 19:09:47.326093,
1640,980,1401,23,Processing,13.26,2024-07-29 22:02:02.522770,,
1641,980,1401,387,Processing,32.98,2024-07-29 22:02:02.522770,,
1642,981,25062,242,Shipped,166.93,2024-07-30 00:26:04.377463,2024-08-02 00:26:04.377463,
1643,982,25996,371,Shipped,31.55,2024-07-30 06:22:12.662495,2024-08-01 06:22:12.662495,
1644,982,25996,360,Shipped,41.76,2024-07-30 06:22:12.662495,2024-08-03 06:22:12.662495,
1645,983,4756,67,Complete,20.94,2024-07-30 06:30:18.462666,2024-08-02 06:30:18.462666,
1646,984,46272,82,Complete,24.71,2024-07-30 12:26:07.361609,2024-08-01 12:26:07.361609,
1647,984,46272,423,Complete,13.94,2024-07-30 12:26:07.361609,2024-07-31 12:26:07.361609,
1648,984,46272,255,Complete,19.33,2024-07-30 12:26:07.361609,2024-08-03 12:26:07.361609,
1649,984,46272,414,Complete,22.7,2024-07-30 12:26:07.361609,2024-08-03 12:26:07.361609,
1650,985,34949,223,Complete,30.58,2024-07-30 14:25:35.443372,2024-08-03 14:25:35.443372,
1651,986,9740,96,Complete,91.14,2024-07-30 18:23:53.278954,2024-08-03 18:23:53.278954,
1652,987,10241,138,Returned,35.16,2024-07-31 00:24:33.413143,2024-08-03 00:24:33.413143,2024-08-15 00:24:33.413143
1653,987,10241,404,Returned,25.52,2024-07-31 00:24:33.413143,2024-08-02 00:24:33.413143,2024-08-11 00:24:33.413143
1654,987,10241,399,Returned,36.04,2024-07-31 00:24:33.413143,2024-08-04 00:24:33.413143,2024-08-13 00:24:33.413143
1655,988,24887,317,Complete,49.32,2024-07-31 01:38:30.463668,2024-08-04 01:38:30.463668,
1656,988,24887,422,Complete,14.75,2024-07-31 01:38:30.463668,2024-08-02 01:38:30.463668,
1657,988,24887,28,Complete,40.59,2024-07-31 01:38:30.463668,2024-08-02 01:38:30.463668,
1658,988,24887,427,Complete,58.27,2024-07-31 01:38:30.463668,2024-08-02 01:38:30.463668,
1659,989,36604,5,Complete,59.66,2024-07-31 06:19:48.857194,2024-08-04 06:19:48.857194,
1660,989,36604,27,Complete,77.86,2024-07-31 06:19:48.857194,2024-08-03 06:19:48.857194,
1661,989,36604,320,Complete,9.46,2024-07-31 06:19:48.857194,2024-08-03 06:19:48.857194,
1662,990,33410,148,Complete,11.2,2024-07-31 17:51:15.038365,2024-08-01 17:51:15.038365,
1663,991,25663,217,Complete,39.96,2024-08-01 00:37:06.470358,2024-08-02 00:37:06.470358,
1664,992,15824,121,Returned,25.86,2024-08-03 16:31:59.744648,2024-08-06 16:31:59.744648,2024-08-10 16:31:59.744648
1665,993,32715,84,Complete,31.37,2024-08-04 00:01:06.836298,2024-08-07 00:01:06.836298,
1666,994,130,363,Complete,39.03,2024-08-04 00:38:57.275349,2024-08-06 00:38:57.275349,
1667,995,24783,154,Shipped,26.51,2024-08-04 02:54:19.081157,2024-08-08 02:54:19.081157,
1668,995,24783,304,Shipped,27.87,2024-08-04 02:54:19.081157,2024-08-08 02:54:19.081157,
1669,996,1671,496,Complete,99.23,2024-08-04 16:25:21.340154,2024-08-08 16:25:21.340154,
1670,996,1671,150,Complete,40.44,2024-08-04 16:25:21.340154,2024-08-06 16:25:21.340154,
1671,997,3897,21,Returned,45.06,2024-08-04 22:47:04.679562,2024-08-08 22:47:04.679562,2024-08-14 22:47:04.679562
1672,998,44570,342,Returned,20.44,2024-08-05 02:11:36.491563,2024-08-07 02:11:36.491563,2024-08-12 02:11:36.491563
1673,999,42375,4,Returned,25.55,2024-08-05 03:52:10.621095,2024-08-06 03:52:10.621095,2024-08-10 03:52:10.621095
1674,1000,42574,99,Complete,16.41,2024-08-05 04:22:37.742463,2024-08-06 04:22:37.742463,
1675,1001,2398,94,Complete,24.98,2024-08-05 06:41:41.470967,2024-08-06 06:41:41.470967,
1676,1001,2398,478,Complete,19.83,2024-08-05 06:41:41.470967,2024-08-07 06:41:41.470967,
1677,1001,2398,260,Complete,39.91,2024-08-05 06:41:41.470967,2024-08-09 06:41:41.470967,
1678,1002,22901,167,Complete,85.69,2024-08-05 06:55:15.949168,2024-08-07 06:55:15.949168,
1679,1003,13127,392,Cancelled,34.18,2024-08-05 10:28:36.819368,,
1680,1004,4011,257,Complete,31.55,2024-08-05 23:01:19.444117,2024-08-08 23:01:19.444117,
1681,1004,4011,450,Complete,29.21,2024-08-05 23:01:19.444117,2024-08-06 23:01:19.444117,
1682,1004,4011,310,Complete,31.01,2024-08-05 23:01:19.444117,2024-08-07 23:01:19.444117,
1683,1005,35192,99,Returned,16.41,2024-08-06 01:42:27.981967,2024-08-07 01:42:27.981967,2024-08-13 01:42:27.981967
1684,1005,35192,234,Returned,51.36,2024-08-06 01:42:27.981967,2024-08-08 01:42:27.981967,2024-08-19 01:42:27.981967
1685,1006,49467,312,Complete,47.26,2024-08-06 05:14:54.499404,2024-08-07 05:14:54.499404,
1686,1007,43520,442,Complete,44.59,2024-08-06 06:11:39.207004,2024-08-08 06:11:39.207004,
1687,1008,24296,200,Complete,58.01,2024-08-06 10:26:56.827046,2024-08-07 10:26:56.827046,
1688,1008,24296,338,Complete,51.56,2024-08-06 10:26:56.827046,2024-08-08 10:26:56.827046,
1689,1009,592,45,Shipped,45.26,2024-08-06 15:51:09.631950,2024-08-10 15:51:09.631950,
1690,1009,592,336,Shipped,21.12,2024-08-06 15:51:09.631950,2024-08-09 15:51:09.631950,
1691,1009,592,435,Shipped,20.98,2024-08-06 15:51:09.631950,2024-08-09 15:51:09.631950,
1692,1009,592,415,Shipped,77.43,2024-08-06 15:51:09.631950,2024-08-08 15:51:09.631950,
1693,1010,15096,52,Returned,57.95,2024-08-06 18:09:08.233823,2024-08-10 18:09:08.233823,2024-08-18 18:09:08.233823
1694,1011,45817,165,Complete,60.78,2024-08-07 02:55:38.522320,2024-08-08 02:55:38.522320,
1695,1011,45817,320,Complete,9.53,2024-08-07 02:55:38.522320,2024-08-10 02:55:38.522320,
1696,1012,953,111,Complete,24.53,2024-08-07 06:26:34.346313,2024-08-09 06:26:34.346313,
1697,1013,3105,80,Returned,35.72,2024-08-07 14:50:47.701520,2024-08-09 14:50:47.701520,2024-08-15 14:50:47.701520
1698,1013,3105,272,Returned,39.65,2024-08-07 14:50:47.701520,2024-08-10 14:50:47.701520,2024-08-13 14:50:47.701520
1699,1014,14227,124,Complete,23.59,2024-08-07 19:23:43.788852,2024-08-09 19:23:43.788852,
1700,1015,44229,274,Complete,96.17,2024-08-07 22:20:32.810408,2024-08-11 22:20:32.810408,
1701,1015,44229,73,Complete,30.08,2024-08-07 22:20:32.810408,2024-08-11 22:20:32.810408,
1702,1016,13753,2,Complete,42.0,2024-08-07 23:34:59.362138,2024-08-11 23:34:59.362138,
1703,1017,29751,227,Complete,21.08,2024-08-08 05:30:04.605029,2024-08-09 05:30:04.605029,
1704,1018,46275,274,Complete,95.69,2024-08-09 06:35:08.910380,2024-08-10 06:35:08.910380,
1705,1018,46275,469,Complete,39.38,2024-08-09 06:35:08.910380,2024-08-10 06:35:08.910380,
1706,1018,46275,449,Complete,67.8,2024-08-09 06:35:08.910380,2024-08-10 06:35:08.910380,
1707,1019,968,238,Complete,65.41,2024-08-10 02:12:38.373775,2024-08-12 02:12:38.373775,
1708,1019,968,297,Complete,29.34,2024-08-10 02:12:38.373775,2024-08-12 02:12:38.373775,
1709,1020,23075,228,Complete,40.08,2024-08-10 03:32:39.270081,2024-08-12 03:32:39.270081,
1710,1021,19349,255,Complete,17.29,2024-08-10 21:16:04.171495,2024-08-13 21:16:04.171495,
1711,1022,21892,198,Cancelled,88.73,2024-08-11 03:28:42.596054,,
1712,1022,21892,154,Cancelled,28.66,2024-08-11 03:28:42.596054,,
1713,1023,14528,36,Complete,38.56,2024-08-11 13:11:04.532071,2024-08-15 13:11:04.532071,
1714,1023,14528,251,Complete,14.08,2024-08-11 13:11:04.532071,2024-08-15 13:11:04.532071,
1715,1024,33215,115,Complete,23.23,2024-08-11 18:47:54.657540,2024-08-14 18:47:54.657540,
1716,1024,33215,54,Complete,18.47,2024-08-11 18:47:54.657540,2024-08-12 18:47:54.657540,
1717,1025,27609,116,Complete,53.98,2024-08-12 03:38:15.707010,2024-08-14 03:38:15.707010,
1718,1026,11467,157,Shipped,31.38,2024-08-12 23:29:10.586453,2024-08-13 23:29:10.586453,
1719,1026,11467,391,Shipped,19.23,2024-08-12 23:29:10.586453,2024-08-15 23:29:10.586453,
1720,1026,11467,87,Shipped,10.85,2024-08-12 23:29:10.586453,2024-08-13 23:29:10.586453,
1721,1027,28986,282,Complete,47.79,2024-08-13 01:21:25.946180,2024-08-17 01:21:25.946180,
